"date","PX_LAST","PUT_CALL_OPEN_INTEREST_RATIO","EQY_INST_PCT_SH_OUT","PX_VOLUME"
2008-07-28,554.33,NA,NA,24045023
2008-07-29,549.85,NA,NA,28984681
2008-07-30,580.6,NA,NA,44434850
2008-07-31,560.76,NA,NA,33170910
2008-08-01,558.64,NA,NA,29770315
2008-08-02,NA,NA,NA,NA
2008-08-03,NA,NA,NA,NA
2008-08-04,531.54,NA,NA,48180295
2008-08-05,537.12,NA,NA,43906184
2008-08-06,547.37,NA,NA,38526430
2008-08-07,539.36,NA,NA,33703421
2008-08-08,536.34,NA,NA,37646380
2008-08-09,NA,NA,NA,NA
2008-08-10,NA,NA,NA,NA
2008-08-11,534.2,NA,NA,33375875
2008-08-12,530.79,NA,NA,31029953
2008-08-13,548.63,NA,NA,44127586
2008-08-14,541.7,NA,NA,36174888
2008-08-15,532.15,NA,NA,41754220
2008-08-16,NA,NA,NA,NA
2008-08-17,NA,NA,NA,NA
2008-08-18,525.84,NA,NA,32069540
2008-08-19,540.72,NA,NA,44235931
2008-08-20,555.71,NA,NA,46729455
2008-08-21,568.51,NA,NA,33173076
2008-08-22,559.7,NA,NA,24973862
2008-08-23,NA,NA,NA,NA
2008-08-24,NA,NA,NA,NA
2008-08-25,551.27,NA,NA,22392381
2008-08-26,561.06,NA,NA,26955693
2008-08-27,567.85,NA,NA,24056779
2008-08-28,563.58,NA,NA,28420605
2008-08-29,556.07,NA,NA,22383213
2008-08-30,NA,NA,NA,NA
2008-08-31,NA,NA,NA,NA
2008-09-02,530.38,NA,NA,50450229
2008-09-03,528.55,NA,NA,50175177
2008-09-04,517.19,NA,NA,54047098
2008-09-05,514.88,NA,NA,50715051
2008-09-06,NA,NA,NA,NA
2008-09-07,NA,NA,NA,NA
2008-09-08,512.28,NA,NA,50215033
2008-09-09,479.45,NA,NA,65055039
2008-09-10,496.8,NA,NA,60378443
2008-09-11,504.14,NA,NA,51975511
2008-09-12,518.25,NA,NA,53380876
2008-09-13,NA,NA,NA,NA
2008-09-14,NA,NA,NA,NA
2008-09-15,482.65,NA,NA,54457003
2008-09-16,501.28,NA,NA,61229911
2008-09-17,489.1,NA,NA,66505158
2008-09-18,503.65,NA,NA,63258841
2008-09-19,536.93,NA,NA,46144974
2008-09-20,NA,NA,NA,NA
2008-09-21,NA,NA,NA,NA
2008-09-22,531.05,NA,NA,34272219
2008-09-23,515.85,NA,NA,32193114
2008-09-24,516.13,NA,NA,29590238
2008-09-25,528.49,NA,NA,27722196
2008-09-26,519.29,NA,NA,34621160
2008-09-27,NA,NA,NA,NA
2008-09-28,NA,NA,NA,NA
2008-09-29,462.52,NA,NA,45861616
2008-09-30,489.35,NA,NA,33206948
2008-10-01,481.11,NA,NA,46615675
2008-10-02,452.62,NA,NA,47000246
2008-10-03,451.78,NA,NA,48539528
2008-10-04,NA,NA,NA,NA
2008-10-05,NA,NA,NA,NA
2008-10-06,435.56,NA,NA,69545322
2008-10-07,412.22,NA,NA,48027992
2008-10-08,415.82,NA,NA,80498240
2008-10-09,368.35,NA,NA,55291510
2008-10-10,338.68,NA,NA,93384358
2008-10-11,NA,NA,NA,NA
2008-10-12,NA,NA,NA,NA
2008-10-13,401.28,NA,NA,50497493
2008-10-14,400.83,NA,NA,62725251
2008-10-15,338.56,NA,NA,59786251
2008-10-16,364.95,NA,NA,77418361
2008-10-17,363.33,NA,NA,63332741
2008-10-18,NA,NA,NA,NA
2008-10-19,NA,NA,NA,NA
2008-10-20,403.85,NA,NA,45003439
2008-10-21,386.51,NA,NA,43901652
2008-10-22,346.43,NA,NA,62101754
2008-10-23,369.22,NA,NA,87318405
2008-10-24,355.02,NA,NA,54316601
2008-10-25,NA,NA,NA,NA
2008-10-26,NA,NA,NA,NA
2008-10-27,334.87,NA,NA,46605256
2008-10-28,374.85,NA,NA,62964485
2008-10-29,383.34,NA,NA,63809884
2008-10-30,398.83,NA,NA,52710929
2008-10-31,401.21,NA,NA,47996250
2008-11-01,NA,NA,NA,NA
2008-11-02,NA,NA,NA,NA
2008-11-03,393.06,NA,NA,31029431
2008-11-04,418.19,NA,NA,33952505
2008-11-05,399.07,NA,NA,42643295
2008-11-06,374.79,NA,NA,52272312
2008-11-07,392.91,NA,NA,33573554
2008-11-08,NA,NA,NA,NA
2008-11-09,NA,NA,NA,NA
2008-11-10,394.93,NA,NA,40687268
2008-11-11,382.57,NA,NA,36854739
2008-11-12,354.84,NA,NA,39566447
2008-11-13,394.22,NA,NA,63994249
2008-11-14,378.65,NA,NA,55600465
2008-11-15,NA,NA,NA,NA
2008-11-16,NA,NA,NA,NA
2008-11-17,372.78,NA,NA,44605556
2008-11-18,385.22,NA,NA,52403670
2008-11-19,365.3,NA,NA,49142896
2008-11-20,324.54,NA,NA,66121818
2008-11-21,362.37,NA,NA,75366058
2008-11-22,NA,NA,NA,NA
2008-11-23,NA,NA,NA,NA
2008-11-24,384.47,NA,NA,55495034
2008-11-25,386.94,NA,NA,46598910
2008-11-26,409.03,NA,NA,39362182
2008-11-28,402.8,NA,NA,15984962
2008-11-29,NA,NA,NA,NA
2008-11-30,NA,NA,NA,NA
2008-12-01,361.42,NA,NA,37264077
2008-12-02,374.91,NA,NA,37802833
2008-12-03,376.04,NA,NA,47998732
2008-12-04,352.87,NA,NA,49103574
2008-12-05,357.46,NA,NA,52495435
2008-12-06,NA,NA,NA,NA
2008-12-07,NA,NA,NA,NA
2008-12-08,377.73,NA,NA,49188029
2008-12-09,375.65,NA,NA,43003751
2008-12-10,393.34,NA,NA,41461134
2008-12-11,391.61,NA,NA,41017967
2008-12-12,388,NA,NA,40724434
2008-12-13,NA,NA,NA,NA
2008-12-14,NA,NA,NA,NA
2008-12-15,386.92,NA,NA,35638468
2008-12-16,400.61,NA,NA,40918382
2008-12-17,394.26,NA,NA,41851052
2008-12-18,371.8,NA,NA,49921653
2008-12-19,370.24,NA,NA,43739533
2008-12-20,NA,NA,NA,NA
2008-12-21,NA,NA,NA,NA
2008-12-22,361.63,NA,NA,31803267
2008-12-23,360.37,NA,NA,27998501
2008-12-24,361.42,NA,NA,6340218
2008-12-26,367.77,NA,NA,5782716
2008-12-27,NA,NA,NA,NA
2008-12-28,NA,NA,NA,NA
2008-12-29,374.74,NA,NA,14656517
2008-12-30,381.49,NA,NA,16455321
2008-12-31,386.35,NA,NA,23413756
2009-01-02,403.12,NA,NA,34283647
2009-01-03,NA,NA,NA,NA
2009-01-04,NA,NA,NA,NA
2009-01-05,408.61,NA,NA,47644754
2009-01-06,410.65,NA,NA,48376371
2009-01-07,394.86,NA,NA,39215696
2009-01-08,399.44,NA,NA,33274395
2009-01-09,387.24,NA,NA,39957345
2009-01-10,NA,NA,NA,NA
2009-01-11,NA,NA,NA,NA
2009-01-12,375.35,NA,NA,34441074
2009-01-13,383.42,NA,NA,46765898
2009-01-14,366.96,NA,NA,40609444
2009-01-15,370.98,NA,NA,44107722
2009-01-16,375.24,NA,NA,43672368
2009-01-17,NA,NA,NA,NA
2009-01-18,NA,NA,NA,NA
2009-01-20,358.19,NA,NA,44919856
2009-01-21,379.13,NA,NA,42387157
2009-01-22,370.22,NA,NA,53570629
2009-01-23,378.38,NA,NA,44228904
2009-01-24,NA,NA,NA,NA
2009-01-25,NA,NA,NA,NA
2009-01-26,384.02,NA,NA,43158901
2009-01-27,384.82,NA,NA,38836879
2009-01-28,393.63,NA,NA,39301727
2009-01-29,378.85,NA,NA,43713318
2009-01-30,374.14,NA,NA,42919369
2009-01-31,NA,NA,NA,NA
2009-02-01,NA,NA,NA,NA
2009-02-02,370.61,NA,NA,30589991
2009-02-03,377.54,NA,NA,31325511
2009-02-04,378.75,NA,NA,36118252
2009-02-05,388.8,NA,NA,42584129
2009-02-06,394.58,NA,NA,38522254
2009-02-07,NA,NA,NA,NA
2009-02-08,NA,NA,NA,NA
2009-02-09,395.06,NA,NA,34013901
2009-02-10,376.42,NA,NA,56727381
2009-02-11,371.62,NA,NA,42516271
2009-02-12,371.87,NA,NA,45132708
2009-02-13,371.31,NA,NA,37459361
2009-02-14,NA,NA,NA,NA
2009-02-15,NA,NA,NA,NA
2009-02-17,347.87,NA,NA,51900595
2009-02-18,347.24,NA,NA,42808073
2009-02-19,347.89,NA,NA,34000413
2009-02-20,339.35,NA,NA,44704190
2009-02-21,NA,NA,NA,NA
2009-02-22,NA,NA,NA,NA
2009-02-23,325.59,NA,NA,34484519
2009-02-24,340.86,NA,NA,33884886
2009-02-25,338.41,NA,NA,43811009
2009-02-26,337.67,NA,NA,32143133
2009-02-27,327.54,NA,NA,43089246
2009-02-28,NA,NA,NA,NA
2009-03-01,NA,NA,NA,NA
2009-03-02,306.53,NA,NA,46698025
2009-03-03,307.32,NA,NA,45466010
2009-03-04,320.01,NA,NA,46004144
2009-03-05,304.81,NA,NA,45164067
2009-03-06,309.35,NA,NA,47780510
2009-03-07,NA,NA,NA,NA
2009-03-08,NA,NA,NA,NA
2009-03-09,310.92,NA,NA,42001193
2009-03-10,327.15,NA,NA,41696758
2009-03-11,323.29,NA,NA,38347410
2009-03-12,332.48,NA,NA,31924059
2009-03-13,330.09,NA,NA,29573175
2009-03-14,NA,NA,NA,NA
2009-03-15,NA,NA,NA,NA
2009-03-16,332.76,NA,NA,28061483
2009-03-17,344.3,NA,NA,27707644
2009-03-18,347.21,NA,NA,42396831
2009-03-19,351.94,NA,NA,39763448
2009-03-20,339.11,NA,NA,37640590
2009-03-21,NA,NA,NA,NA
2009-03-22,NA,NA,NA,NA
2009-03-23,365.55,NA,NA,46793010
2009-03-24,357.64,NA,NA,29798637
2009-03-25,359.42,NA,NA,33459852
2009-03-26,362.7,NA,NA,34223442
2009-03-27,352.98,NA,NA,28671718
2009-03-28,NA,NA,NA,NA
2009-03-29,NA,NA,NA,NA
2009-03-30,341.35,NA,NA,27320455
2009-03-31,339.68,NA,NA,39341929
2009-04-01,346.4,NA,NA,33200688
2009-04-02,358.31,NA,NA,35305273
2009-04-03,363.48,NA,NA,27522637
2009-04-04,NA,NA,NA,NA
2009-04-05,NA,NA,NA,NA
2009-04-06,357.4,NA,NA,26212032
2009-04-07,347.59,NA,NA,22315005
2009-04-08,351.32,NA,NA,23558824
2009-04-09,359.2,NA,NA,20336084
2009-04-11,NA,NA,NA,NA
2009-04-12,NA,NA,NA,NA
2009-04-13,354.65,NA,NA,17751791
2009-04-14,352.53,NA,NA,21087503
2009-04-15,353.5,NA,NA,21218414
2009-04-16,354.14,NA,NA,17763435
2009-04-17,356.07,NA,NA,22068230
2009-04-18,NA,NA,NA,NA
2009-04-19,NA,NA,NA,NA
2009-04-20,340.49,NA,NA,18450707
2009-04-21,347.78,NA,NA,18949273
2009-04-22,342.9,NA,NA,21435697
2009-04-23,349.13,NA,NA,19214360
2009-04-24,358.37,NA,NA,23830363
2009-04-25,NA,NA,NA,NA
2009-04-26,NA,NA,NA,NA
2009-04-27,351.96,NA,NA,18361966
2009-04-28,353.8,NA,NA,15706191
2009-04-29,363.59,NA,NA,21155414
2009-04-30,356.03,NA,NA,29583253
2009-05-01,366.87,NA,NA,21853240
2009-05-02,NA,NA,NA,NA
2009-05-03,NA,NA,NA,NA
2009-05-04,377.66,NA,NA,28169159
2009-05-05,372.69,NA,NA,17907844
2009-05-06,386.14,NA,NA,21849205
2009-05-07,382.19,NA,NA,23492653
2009-05-08,398.04,NA,NA,28240047
2009-05-09,NA,NA,NA,NA
2009-05-10,NA,NA,NA,NA
2009-05-11,385.47,NA,NA,18340702
2009-05-12,389.75,NA,NA,23465560
2009-05-13,378.27,NA,NA,30074070
2009-05-14,379.42,NA,NA,17989490
2009-05-15,370.96,NA,NA,30052839
2009-05-16,NA,NA,NA,NA
2009-05-17,NA,NA,NA,NA
2009-05-18,382.42,NA,NA,16981483
2009-05-19,383.76,NA,NA,16459392
2009-05-20,383.8,NA,NA,22250693
2009-05-21,372.87,NA,NA,25606711
2009-05-22,373.69,NA,NA,13648327
2009-05-23,NA,NA,NA,NA
2009-05-24,NA,NA,NA,NA
2009-05-26,381.57,NA,NA,26906804
2009-05-27,376.47,NA,NA,20871711
2009-05-28,387.77,NA,NA,25906825
