"date","PX_LAST","PUT_CALL_OPEN_INTEREST_RATIO","EQY_INST_PCT_SH_OUT","PX_VOLUME"
1992-07-06,89.24,NA,NA,NA
1992-07-07,89.33,NA,NA,NA
1992-07-08,89.83,NA,NA,NA
1992-07-09,90.31,NA,NA,NA
1992-07-10,90.22,NA,NA,NA
1992-07-11,NA,NA,NA,NA
1992-07-12,NA,NA,NA,NA
1992-07-13,90.22,NA,NA,NA
1992-07-14,90.64,NA,NA,NA
1992-07-15,90.8,NA,NA,NA
1992-07-16,91.7,NA,NA,NA
1992-07-17,91.44,NA,NA,NA
1992-07-18,NA,NA,NA,NA
1992-07-19,NA,NA,NA,NA
1992-07-20,91.36,NA,NA,NA
1992-07-21,90.89,NA,NA,NA
1992-07-22,90.07,NA,NA,NA
1992-07-23,90.61,NA,NA,NA
1992-07-24,90.44,NA,NA,NA
1992-07-25,NA,NA,NA,NA
1992-07-26,NA,NA,NA,NA
1992-07-27,90.5,NA,NA,NA
1992-07-28,91.64,NA,NA,NA
1992-07-29,92.45,NA,NA,NA
1992-07-30,92.57,NA,NA,NA
1992-07-31,92.77,NA,NA,NA
1992-08-01,NA,NA,NA,NA
1992-08-02,NA,NA,NA,NA
1992-08-03,92.54,NA,NA,NA
1992-08-04,92.6,NA,NA,NA
1992-08-05,92.26,NA,NA,NA
1992-08-06,92.43,NA,NA,NA
1992-08-07,91.96,NA,NA,NA
1992-08-08,NA,NA,NA,NA
1992-08-09,NA,NA,NA,NA
1992-08-10,91.96,NA,NA,NA
1992-08-11,92.13,NA,NA,NA
1992-08-12,92.19,NA,NA,NA
1992-08-13,92.28,NA,NA,NA
1992-08-14,93.04,NA,NA,NA
1992-08-15,NA,NA,NA,NA
1992-08-16,NA,NA,NA,NA
1992-08-17,93.96,NA,NA,NA
1992-08-18,93.81,NA,NA,NA
1992-08-19,93.25,NA,NA,NA
1992-08-20,93.48,NA,NA,NA
1992-08-21,93.1,NA,NA,NA
1992-08-22,NA,NA,NA,NA
1992-08-23,NA,NA,NA,NA
1992-08-24,92.3,NA,NA,NA
1992-08-25,92.88,NA,NA,NA
1992-08-26,93.02,NA,NA,NA
1992-08-27,91.95,NA,NA,NA
1992-08-28,91.8,NA,NA,NA
1992-08-29,NA,NA,NA,NA
1992-08-30,NA,NA,NA,NA
1992-08-31,91.56,NA,NA,NA
1992-09-01,92.05,NA,NA,NA
1992-09-02,92.12,NA,NA,NA
1992-09-03,91.82,NA,NA,NA
1992-09-04,92.12,NA,NA,NA
1992-09-05,NA,NA,NA,NA
1992-09-06,NA,NA,NA,NA
1992-09-08,91.44,NA,NA,NA
