"date","PX_LAST","PUT_CALL_OPEN_INTEREST_RATIO","EQY_INST_PCT_SH_OUT","PX_VOLUME"
2015-01-13,321.51,1.7549,75.184,37193734
2015-01-14,316.95,1.7447,75.184,57965918
2015-01-15,312.9,1.6923,75.184,47147174
2015-01-16,316.65,1.6739,75.184,72704969
2015-01-17,NA,NA,75.184,NA
2015-01-18,NA,NA,77.654,NA
2015-01-20,315.43,1.7389,77.654,31950389
2015-01-21,316.04,1.0891,77.654,40009387
2015-01-22,323.78,1.0261,77.654,79078283
2015-01-23,320.51,1.0434,77.654,27676170
2015-01-24,NA,NA,77.654,NA
2015-01-25,NA,NA,81.214,NA
2015-01-26,322.03,1.1064,81.214,22411331
2015-01-27,318.51,1.1454,81.214,28583913
2015-01-28,312.25,1.1384,81.214,69379342
2015-01-29,315.12,1.2228,81.214,40950034
2015-01-30,310.01,1.1652,81.214,52421736
2015-01-31,NA,NA,81.214,NA
2015-02-01,NA,NA,83.412,NA
2015-02-02,315.03,1.1739,83.412,51165667
2015-02-03,320.35,1.1771,83.412,53741466
2015-02-04,319.39,1.1689,83.412,30482491
2015-02-05,322.58,1.1818,83.412,24584965
2015-02-06,324.93,1.1611,83.412,67617755
2015-02-07,NA,NA,83.412,NA
2015-02-08,NA,NA,90.203,NA
2015-02-09,323.59,1.1493,90.203,30344536
2015-02-10,325.92,1.1021,90.203,32284523
2015-02-11,325.75,1.1246,90.203,29310148
2015-02-12,329.17,1.1433,90.203,33009962
2015-02-13,328.84,1.1784,90.203,18903382
2015-02-14,NA,NA,90.203,NA
2015-02-15,NA,NA,93.24,NA
2015-02-17,330.14,1.2113,93.24,14516008
2015-02-18,327.99,1.1984,93.24,29559619
2015-02-19,326.54,1.1921,93.24,17506304
2015-02-20,329.18,1.1788,93.24,32661353
2015-02-21,NA,NA,93.24,NA
2015-02-22,NA,NA,95.713,NA
2015-02-23,328.01,1.1673,95.713,19184951
2015-02-24,329.67,1.1572,95.713,27586164
2015-02-25,329.84,1.1342,95.713,26530774
2015-02-26,328.86,1.1314,95.713,27198042
2015-02-27,327.52,1.1372,95.713,23507552
2015-02-28,NA,NA,95.713,NA
2015-03-01,NA,NA,98.348,NA
2015-03-02,330.19,1.1536,98.348,22045242
2015-03-03,329.35,1.155,98.348,25775322
2015-03-04,326.84,1.1584,98.348,38737009
2015-03-05,328.21,1.2428,98.348,20399715
2015-03-06,325.73,1.2419,98.348,60396144
2015-03-07,NA,NA,98.348,NA
2015-03-08,NA,NA,98.417,NA
2015-03-09,327.19,1.2077,98.417,21662828
2015-03-10,320.26,1.2608,98.417,40333639
2015-03-11,322.27,1.1803,98.417,29676415
2015-03-12,329.31,1.134,98.417,40957614
2015-03-13,327.05,1.1428,98.417,33239339
2015-03-14,NA,NA,98.417,NA
2015-03-15,NA,NA,90.707,NA
2015-03-16,330.9,1.1683,90.707,32231345
2015-03-17,330.21,1.1582,90.707,18072488
2015-03-18,331.97,1.1712,90.707,47859632
2015-03-19,328.73,1.1866,90.707,34513994
2015-03-20,332.93,1.3531,90.707,38546481
2015-03-21,NA,NA,90.707,NA
2015-03-22,NA,NA,93.809,NA
2015-03-23,331.47,1.4143,93.809,21459814
2015-03-24,328.61,1.1684,93.809,18371844
2015-03-25,323.71,1.1322,93.809,32957610
2015-03-26,323.21,1.1498,93.809,32687751
2015-03-27,322.81,1.1429,93.809,24495747
2015-03-28,NA,NA,93.809,NA
2015-03-29,NA,NA,92.497,NA
2015-03-30,327.2,1.0942,92.497,35273842
2015-03-31,324.95,1.0253,92.497,21228419
2015-04-01,324.36,1.0239,92.497,26663723
2015-04-02,326.24,1.0353,92.497,21504608
2015-04-04,NA,NA,92.497,NA
2015-04-05,NA,NA,92.338,NA
2015-04-06,326.54,1.0229,92.338,15785862
2015-04-07,325.11,1.0233,92.338,18153143
2015-04-08,326.22,1.03,92.338,18503671
2015-04-09,326.65,1.0664,92.338,20792618
2015-04-10,326.65,1.0619,92.338,14756250
2015-04-11,NA,NA,92.338,NA
2015-04-12,NA,NA,97.821,NA
2015-04-13,327.56,1.0523,97.821,30960631
2015-04-14,327.67,0.9733,97.821,26400518
2015-04-15,329.1,0.9655,97.821,37174849
2015-04-16,329.45,0.976,97.821,22614975
2015-04-17,325.04,1.0116,97.821,39857705
2015-04-18,NA,NA,97.821,NA
2015-04-19,NA,NA,100.804,NA
2015-04-20,326.65,1.0704,100.804,15515993
2015-04-21,324.87,1.0334,100.804,21701684
2015-04-22,327.15,1.0283,100.804,21536590
2015-04-23,327.5,1.0187,100.804,21360415
2015-04-24,326.66,1.0168,100.804,18709392
2015-04-25,NA,NA,100.804,NA
2015-04-26,NA,NA,102.237,NA
2015-04-27,325.64,1.0032,102.237,23953522
2015-04-28,327.58,1.0075,102.237,25790982
2015-04-29,327.63,1.03,102.237,40530912
2015-04-30,325.2,0.9944,102.237,34799530
2015-05-01,327.79,1.0004,102.237,18331079
2015-05-02,NA,NA,102.237,NA
2015-05-03,NA,NA,101.419,NA
2015-05-04,330.99,1.0001,101.419,22232282
2015-05-05,328.23,0.9909,101.419,30639814
2015-05-06,326.28,0.9984,101.419,29753265
2015-05-07,328.44,0.9853,101.419,31917845
2015-05-08,333.01,0.9816,101.419,33074116
2015-05-09,NA,NA,101.419,NA
2015-05-10,NA,NA,99.611,NA
2015-05-11,331.86,1.0396,99.611,31157348
2015-05-12,330.64,1.0467,99.611,39610598
2015-05-13,330.75,0.9817,99.611,23907659
2015-05-14,333.7,0.9823,99.611,21482855
2015-05-15,332.25,0.9887,99.611,23147840
2015-05-16,NA,NA,99.611,NA
2015-05-17,NA,NA,95.09,NA
2015-05-18,334.11,1.0617,95.09,16118435
2015-05-19,336.26,1.0659,95.09,26411949
2015-05-20,335.04,1.1379,95.09,30341356
2015-05-21,334.25,1.1697,95.09,18823828
2015-05-22,333.96,1.1541,95.09,13185958
2015-05-23,NA,NA,95.09,NA
2015-05-24,NA,NA,93.503,NA
2015-05-26,330.96,1.1603,93.503,44542814
2015-05-27,333.99,1.1531,93.503,25811031
2015-05-28,333.65,1.0984,93.503,17790870
2015-05-29,330.53,1.1006,93.503,25606435
2015-05-30,NA,NA,93.503,NA
2015-05-31,NA,NA,91.357,NA
2015-06-01,331.16,1.1075,91.357,18734545
2015-06-02,331.69,1.1034,91.357,21467845
2015-06-03,333.87,1.0931,91.357,33223803
2015-06-04,331.22,1.0813,91.357,30439739
2015-06-05,333.08,1.0786,91.357,42569389
2015-06-06,NA,NA,91.357,NA
2015-06-07,NA,NA,90.504,NA
2015-06-08,331.03,0.9667,90.504,22966786
2015-06-09,332.05,1.0073,90.504,25315188
2015-06-10,336.81,0.9879,90.504,43840870
2015-06-11,337.71,0.9899,90.504,48768646
2015-06-12,336.39,1.0854,90.504,34286416
2015-06-13,NA,NA,90.504,NA
2015-06-14,NA,NA,86.196,NA
2015-06-15,334.95,1.0851,86.196,33045213
2015-06-16,336.72,1.0612,86.196,29429918
2015-06-17,336.28,1.0085,86.196,45043204
2015-06-18,339.36,1.0178,86.196,56975321
2015-06-19,336.08,1.1737,86.196,38238364
2015-06-20,NA,NA,86.196,NA
2015-06-21,NA,NA,86.134,NA
2015-06-22,338.73,1.1226,86.134,33045060
2015-06-23,339.73,0.8082,86.134,27248017
2015-06-24,336.74,0.8356,86.134,21560633
2015-06-25,334.43,0.8336,86.134,35508962
2015-06-26,335.77,0.8425,86.134,24969296
2015-06-27,NA,NA,86.134,NA
2015-06-28,NA,NA,86.312,NA
