ticker,S5COND Index,S5COND Index,S5COND Index,S5COND Index,S5COND Index,S5COND Index,S5COND Index,S5COND Index,S5CONS Index,S5CONS Index,S5CONS Index,S5CONS Index,S5CONS Index,S5CONS Index,S5CONS Index,S5CONS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5ENRS Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5FINL Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5HLTH Index,S5INDU Index,S5INDU Index,S5INDU Index,S5INDU Index,S5INDU Index,S5INDU Index,S5INDU Index,S5INDU Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5INFT Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5MATR Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5TELS Index,S5UTIL Index,S5UTIL Index,S5UTIL Index,S5UTIL Index,S5UTIL Index,S5UTIL Index,S5UTIL Index,S5UTIL Index
field,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET,EARN_YLD,EST_LTG_EPS_AGGTE,FREE_CASH_FLOW_YIELD,PE_RATIO,PX_LAST,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,TOT_DEBT_TO_TOT_ASSET
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-01,4.2772,13.57,4.57,23.3799,911.7748,7.8558,1.6881,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-02,4.2783,13.58,4.57,23.3739,911.5427,7.8538,1.6876,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-03,4.2482,13.79,4.54,23.5393,917.9919,7.9094,1.6996,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-04,4.2184,13.73,4.51,23.7058,924.4875,7.9653,1.7116,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-05,4.1921,13.75,4.48,23.8546,930.2889,8.0153,1.7224,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-08,4.1772,13.74,4.46,23.9396,933.9143,8.0465,1.7290999999999999,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-09,4.2153,13.74,4.51,23.7231,925.4658,7.9737,1.7134,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-10,4.1949,13.77,4.48,23.8387,929.9766,8.0126,1.7218,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-11,4.1897,13.77,4.48,23.8681,931.126,8.0225,1.7239,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12,4.1668,13.7,4.45,23.9992,936.2396,8.0666,1.7334,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-15,4.1464,13.68,4.41,24.1175,938.1584,8.0831,1.7425000000000002,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-16,4.1266,13.69,4.39,24.2328,942.6445,8.1218,1.7509000000000001,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-17,4.1187,13.7,4.38,24.2798,944.4744,8.1375,1.7543,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-18,4.1206,13.69,4.39,24.2681,943.9739,8.1332,1.7532999999999999,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-19,4.1206,13.69,4.39,24.2681,943.9739,8.1332,1.7532999999999999,46.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-22,4.1306,13.75,4.4,24.2097,941.9344,8.1148,1.7494,46.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-23,4.0809,13.8,4.35,24.5045,953.4045,8.2136,1.7707000000000002,46.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-24,4.082,13.75,4.35,24.4975,953.133,8.2113,1.7702,46.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-25,4.1016,13.8,4.37,24.3809,948.5968,8.1722,1.7617,46.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-26,4.0642,14.02,4.26,24.6049,957.3907,8.248,1.7781,46.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29,4.0784,14.0,4.28,24.5193,954.0602,8.2193,1.7719,46.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-30,4.077,13.97,4.27,24.5276,952.1447,8.1814,1.7683,46.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-01,4.1237,13.93,4.32,24.2501,941.3723,8.0889,1.7483,46.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-02,4.1248,13.9,4.32,24.2438,941.1263,8.0868,1.7478,46.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-03,4.0699,13.99,4.22,24.5706,954.284,8.205,1.7701,46.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-06,4.1039,14.1,4.22,24.367,948.2101,8.1595,1.7504,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-07,4.1646,13.96,4.28,24.0119,934.3905,8.0406,1.7248999999999999,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-08,4.1674,13.91,4.28,23.996,933.7714,8.0353,1.7238,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-09,4.1872,13.88,4.3,23.8824,929.7848,8.001,1.7162,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-10,4.1805,14.12,4.3,23.9205,930.2021,8.0046,1.7176,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-13,4.3074,14.06,4.43,23.2158,902.7904,7.7687,1.667,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-14,4.2701,13.91,4.39,23.4185,910.6714,7.8365,1.6815,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-15,4.2371,13.97,4.36,23.6012,917.7783,7.8977,1.6947,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-16,4.1949,14.02,4.31,23.8382,926.9937,7.977,1.7117,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-17,4.2289,13.95,4.35,23.6469,919.5553,7.913,1.6979,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-20,4.2599,13.95,4.38,23.4745,913.1686,7.858,1.6862,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-21,4.2358,13.94,4.35,23.6083,918.3741,7.9028,1.6958,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-22,4.2661999999999995,13.96,4.39,23.4401,910.0981,7.8316,1.6804999999999999,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-23,4.3324,13.85,4.46,23.082,897.9248,7.6948,1.6555,48.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-24,4.3224,13.83,4.45,23.1354,899.1685,7.7317,1.6591,48.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-27,4.3224,13.83,4.45,23.1354,899.1685,7.7317,1.6591,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-28,4.3454,13.89,4.47,23.013,894.7742,7.6921,1.6508,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-29,4.3842,13.92,4.51,22.8094,886.8569,7.624,1.6362,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-30,4.3627,13.86,4.5,22.9214,891.3416,7.6626,1.6444999999999999,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,4.4298,13.66,4.57,22.5746,878.5389,7.5393,1.6187,48.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-03,4.4825,13.49,4.62,22.3091,868.2071,7.4506,1.5997,48.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-04,4.3674,13.49,4.5,22.8968,891.0811,7.6469000000000005,1.6418,48.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-05,4.3482,13.49,4.48,22.998,894.9681,7.6803,1.649,48.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-06,4.3268,13.5,4.46,23.112,899.4029,7.7183,1.6572,48.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-07,4.2780000000000005,13.54,4.4,23.3757,913.6,7.8411,1.6859,48.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-10,4.2333,13.61,4.36,23.622,923.2283,7.9237,1.7037,48.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-11,4.2192,13.6,4.34,23.701,926.3152,7.9502,1.7094,48.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-12,4.2238,13.63,4.35,23.6756,925.3226,7.9417,1.7076,48.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-13,4.1862,13.63,4.31,23.8878,933.625,8.0129,1.7229,48.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-14,4.1761,13.6,4.3,23.9457,935.8882,8.0323,1.7271,48.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-17,4.1719,13.62,4.29,23.9699,936.8332,8.0405,1.7288000000000001,48.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-18,4.1409,13.63,4.26,24.1491,943.8369,8.1006,1.7417,48.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,4.1311,13.59,4.25,24.2068,946.0938,8.1199,1.7459,48.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-20,4.1047,13.56,4.22,24.3625,952.2905,8.1731,1.7572999999999999,48.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-21,4.1218,13.54,4.24,24.2611,948.8367,8.1435,1.751,48.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-24,4.1373,13.63,4.25,24.1705,943.9797,8.0603,1.7398,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-25,4.1821,13.61,4.3,23.9112,933.8529,7.9739,1.7212,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-26,4.165,13.62,4.28,24.0098,937.7034,8.0068,1.7283,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-27,4.1405,13.63,4.26,24.1516,943.2422,8.054,1.7385000000000002,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28,4.1303,13.63,4.25,24.2114,945.5783,8.074,1.7428,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-01,4.1372,13.64,4.51,24.1708,953.8373,8.0335,1.741,48.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-02,4.1241,13.64,4.49,24.248,956.8829,8.0592,1.7465000000000002,48.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-03,4.0935,13.59,4.46,24.4288,964.02,8.1193,1.7595,48.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-04,4.0935,13.59,4.46,24.4288,964.02,8.1193,1.7595,48.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-05,4.0888,13.58,4.45,24.457,965.1333,8.1286,1.7616,48.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-08,4.0813,13.59,4.45,24.502299999999998,966.9199,8.1437,1.7648000000000001,48.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-09,4.0679,13.65,4.44,24.5827,970.0942,8.1704,1.7706,48.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-10,4.0522,13.7,4.42,24.6782,973.8611,8.2022,1.7774999999999999,48.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-11,4.0455,13.65,4.41,24.7186,975.4554,8.2156,1.7804,48.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-12,4.0029,13.64,4.37,24.9816,985.8344,8.303,1.7993999999999999,48.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15,3.9898,13.65,4.35,25.064,989.1725,8.3278,1.8053,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-16,3.9843,13.64,4.35,25.0987,987.4047,8.3129,1.8021,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17,4.0205,13.65,4.39,24.8728,978.5143,8.238,1.7859,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-18,4.0293,14.13,4.4,24.8185,976.3793,8.22,1.782,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-19,4.0578,14.13,4.43,24.6441,969.5173,8.1623,1.7694999999999999,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-22,4.0512,14.06,4.43,24.6839,971.0837,8.1755,1.7723,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-23,4.028,14.06,4.41,24.8262,976.6838,8.2226,1.7826,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-24,4.0068,13.3,4.38,24.9573,981.9084,8.2666,1.7921,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-25,4.0323,13.81,4.41,24.7995,975.6912,8.2143,1.7807,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-26,4.0234,13.72,4.4,24.8544,977.8499,8.2324,1.7847,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-29,4.0461,13.65,4.43,24.7151,972.1676,8.1782,1.7743,48.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-30,4.0741,13.69,4.46,24.545,965.4779,8.122,1.7621,48.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,4.1225,13.52,4.51,24.2569,954.0943,8.0318,1.7412999999999998,48.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-01,4.1768,13.61,4.57,23.9417,941.6981,7.9274000000000004,1.7187000000000001,48.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02,4.2202,13.61,4.58,23.6955,933.1246,7.8631,1.7010999999999998,48.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-05,4.3506,13.58,4.73,22.9854,907.6737,7.5938,1.6437,48.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06,4.2878,13.61,4.67,23.3219,920.9623,7.705,1.6677,48.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-07,4.2744,13.59,4.65,23.3953,923.8608,7.7293,1.673,48.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-08,4.1912,13.63,4.5600000000000005,23.8593,942.1818,7.8825,1.7062,48.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-09,4.2149,13.59,4.59,23.7252,933.0344,7.8559,1.6964000000000001,48.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-12,4.2739,12.96,4.66,23.3979,920.0598,7.7466,1.6729,48.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13,4.2035,12.99,4.58,23.7897,935.463,7.8763,1.7008999999999999,48.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-14,4.3483,12.98,4.73,22.9973,906.1035,7.6291,1.6475,48.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-15,4.345,13.02,4.74,23.0147,905.4241,7.6234,1.6463,48.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16,4.2959,13.02,4.6899999999999995,23.2779,915.3163,7.7067,1.6642000000000001,48.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-19,4.2431,13.0,4.63,23.5679,926.7206,7.8027,1.685,48.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-20,4.2463,12.61,4.63,23.5497,926.0046,7.7966999999999995,1.6837,48.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-21,4.1702,12.62,4.55,23.9799,942.9214,7.9391,1.7144,48.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-22,4.1727,12.58,4.55,23.9652,942.3427,7.9342,1.7134,48.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
