ticker,XLB US Equity,XLB US Equity,XLB US Equity,XLB US Equity,XLC US Equity,XLC US Equity,XLC US Equity,XLC US Equity,XLE US Equity,XLE US Equity,XLE US Equity,XLE US Equity,XLF US Equity,XLF US Equity,XLF US Equity,XLF US Equity,XLI US Equity,XLI US Equity,XLI US Equity,XLI US Equity,XLK US Equity,XLK US Equity,XLK US Equity,XLK US Equity,XLP US Equity,XLP US Equity,XLP US Equity,XLP US Equity,XLU US Equity,XLU US Equity,XLU US Equity,XLU US Equity,XLV US Equity,XLV US Equity,XLV US Equity,XLV US Equity,XLY US Equity,XLY US Equity,XLY US Equity,XLY US Equity
field,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME,EQY_INST_PCT_SH_OUT,PUT_CALL_OPEN_INTEREST_RATIO,PX_LAST,PX_VOLUME
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.008,1.1028,113.85,4599934.0
2019-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.492,1.1028,113.85,4599934.0
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.492,1.1827,115.1,4977726.0
2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.492,0.9604,115.08,3631791.0
2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.492,0.9624,115.89,4211309.0
2019-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.492,0.9785,116.83,3073869.0
2019-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.492,0.9745,117.52,2946748.0
2019-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.986,0.9745,117.52,2946748.0
2019-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.986,1.1332,117.94,3231419.0
2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.986,1.0887,116.88,4456471.0
2019-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.986,1.1129,117.44,3406876.0
2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.986,1.1219999999999999,117.59,2165418.0
2019-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.986,1.1213,118.32,4538867.0
2019-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.479,1.1213,118.32,4538867.0
2019-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.479,1.1682,118.56,2432718.0
2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.479,1.173,119.08,3014556.0
2019-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.479,1.2287,119.31,2781367.0
2019-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.479,1.2365,119.27,3071288.0
2019-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.658,1.2365,119.27,3071288.0
2019-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.658,1.3687,118.82,2764755.0
2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.658,1.2109,120.24,4099784.0
2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.658,1.2156,120.35,2181383.0
2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.658,1.2068,119.72,2820071.0
2019-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.658,1.1942,120.67,4236856.0
2019-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.006,1.1942,120.67,4236856.0
2019-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.006,1.2719,120.25,3700251.0
2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.006,1.2455,120.07,4339764.0
2019-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.006,1.2439,118.61,4561464.0
2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.006,1.2421,118.7,10408526.0
2019-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.006,1.2541,120.1,3502942.0
2019-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.812,1.2541,120.1,3502942.0
2019-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.812,1.2732,119.37,3814048.0
2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.812,1.2481,117.56,6578626.0
2019-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.812,1.2823,117.6,7152701.0
2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.812,1.3836,117.12,6383047.0
2019-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.812,1.4705,117.29,6820805.0
2019-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.002,1.4705,117.29,6820805.0
2019-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.002,1.4294,113.8,7642191.0
2019-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.002,1.3665,114.95,4595948.0
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.002,1.3598,115.73,4156782.0
2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.002,1.3615,116.8,3615889.0
2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.002,1.4499,115.91,3674507.0
2019-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.166,1.4499,115.91,3674507.0
2019-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.166,1.5008,115.09,3538433.0
2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.166,1.4915,115.89,3660299.0
2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.166,1.4772,114.7,3945431.0
2019-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.166,1.4581,113.28,4956488.0
2019-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.166,1.461,113.43,2632546.0
2019-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.229,1.461,113.43,2632546.0
2019-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.229,1.4291,112.68,4117968.0
2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.229,1.4227,111.68,4768721.0
2019-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.229,1.4006,112.41,3897644.0
2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.229,1.3881999999999999,110.94,4252246.0
2019-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.504,1.3881999999999999,110.94,4252246.0
2019-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.504,1.3323,110.01,8065586.0
2019-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.504,1.3946,112.99,5739530.0
2019-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.504,1.3902999999999999,113.55,5258624.0
2019-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.504,1.3817,114.13,3659817.0
2019-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.504,1.3854,115.78,4044915.0
2019-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.752,1.3854,115.78,4044915.0
2019-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.752,1.5013999999999998,116.76,3729915.0
2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.752,1.5154,117.21,5029539.0
2019-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.752,1.4971999999999999,117.18,2792922.0
2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.752,1.4827,118.23,3846360.0
2019-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.752,1.5152999999999999,118.49,2547213.0
2019-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.879,1.5152999999999999,118.49,2547213.0
2019-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.879,1.593,118.54,2682356.0
2019-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.879,1.5159,119.44,4398769.0
2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.879,1.5381,119.66,3065283.0
2019-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.879,1.5359,120.49,4188593.0
2019-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.879,2.2717,119.52,5221239.0
2019-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.451,2.2717,119.52,5221239.0
2019-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.451,2.2852,118.88,2890305.0
2019-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.451,1.5804,117.74,3197210.0
2019-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.451,1.5671,118.12,2438103.0
2019-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.451,1.5863,118.86,1954508.0
2019-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.451,1.6352,119.2,6663696.0
2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.749,1.6352,119.2,6663696.0
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.749,1.6545999999999998,120.25,4149736.0
2019-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.749,1.4658,120.51,9008528.0
2019-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.749,1.4505,121.56,1809553.0
2019-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.749,1.4633,121.7,3377531.0
2019-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.886,1.4633,121.7,3377531.0
2019-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.886,1.6404,121.85,5074579.0
2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.886,1.5852,121.98,1933470.0
2019-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.886,1.5804,122.42,2385061.0
2019-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.886,1.5752000000000002,122.67,1976179.0
2019-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.886,1.5768,124.08,2487718.0
2019-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.096,1.5768,124.08,2487718.0
2019-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.096,1.5986,124.48,1996598.0
2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.096,1.5551,124.32,2051749.0
2019-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.096,1.6036000000000001,123.13,2299627.0
2019-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.096,1.5963,122.97,2323053.0
2019-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.096,1.6152,122.16,2064128.0
2019-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.592,1.6152,122.16,2064128.0
2019-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.592,1.8336000000000001,122.23,2017022.0
2019-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.592,1.5171000000000001,123.06,2429207.0
2019-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.592,1.4026,123.68,2116785.0
2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.592,1.4019,122.99,2399525.0
2019-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.592,1.4032,123.55,2140166.0
2019-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.236,1.4032,123.55,2140166.0
2019-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.236,1.4572,122.95,2205413.0
2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.236,1.437,122.12,2165182.0
2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.236,1.428,120.72,4301714.0
2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.236,1.4337,119.08,6631779.0
2019-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.236,1.4194,118.1,5550186.0
2019-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.972,1.4194,118.1,5550186.0
2019-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.972,1.3905,114.93,6890823.0
2019-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.972,1.6175000000000002,116.68,4447830.0
2019-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.972,1.5433,117.15,5844916.0
2019-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.972,1.5217,119.41,4669197.0
2019-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.972,1.5038,118.29,3976369.0
2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.144,1.5038,118.29,3976369.0
2019-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.144,1.5217,116.57,3201285.0
2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.144,1.5531000000000001,118.49,4642874.0
2019-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.144,1.5303,114.78,6406512.0
2019-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.144,1.4771,114.59,5055419.0
2019-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.144,1.4667,115.89,3980350.0
2019-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.597,1.4667,115.89,3980350.0
2019-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.597,1.4328,117.35,3122723.0
2019-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.597,1.492,117.38,3267072.0
2019-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.597,1.5187,119.64,4670547.0
2019-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.597,1.6179999999999999,119.67,2952113.0
2019-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.597,1.5664,116.49,7691828.0
2019-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.462,1.5664,116.49,7691828.0
2019-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.462,1.5666,117.64,3453022.0
2019-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.462,1.5556,117.06,3348097.0
2019-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.462,1.5104,118.52,3891185.0
2019-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.462,1.4457,120.3,2939487.0
2019-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.462,1.4134,119.58,3413757.0
2019-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.332,1.4134,119.58,3413757.0
2019-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.332,1.4138,119.09,4322516.0
2019-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.332,1.4266,120.27,4172500.0
2019-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.332,1.3766,122.57,3671890.0
2019-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.332,1.3742,122.87,3493456.0
2019-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.375,1.3742,122.87,3493456.0
2019-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.375,1.4191,123.34,3259252.0
2019-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.375,1.4304999999999999,122.85,3650572.0
2019-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.375,1.4588999999999999,123.08,3408853.0
2019-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.375,1.3813,123.67,3343189.0
2019-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.375,1.4089,123.42,2014872.0
2019-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.087,1.4089,123.42,2014872.0
2019-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.087,1.4485999999999999,121.84,3401308.0
2019-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.087,1.4604,122.58,2256638.0
2019-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.087,1.4553,122.52,2980523.0
2019-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.087,1.5379,122.19,2268844.0
2019-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.087,1.7203,120.39,3815158.0
2019-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.074,1.7203,120.39,3815158.0
2019-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.074,1.6989999999999998,120.81,2237796.0
2019-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.074,1.4597,119.52,5363060.0
2019-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.074,1.3521,120.61,3256470.0
2019-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.074,1.3355000000000001,120.09,3020459.0
2019-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.074,1.3293,119.67,3557054.0
2019-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.366,1.3293,119.67,3557054.0
2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.366,1.322,120.7,2494186.0
2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.366,1.1903,119.69,3636896.0
2019-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.366,1.1419,117.54,5504988.0
2019-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.366,1.1515,118.11,7231831.0
2019-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.366,1.1988,119.22,3189184.0
2019-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.429,1.1988,119.22,3189184.0
2019-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.429,1.1995,118.7,2760797.0
2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.429,1.2031,117.45,2944897.0
2019-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.429,1.2285,118.45,3048708.0
2019-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.429,1.2248999999999999,119.24,3274375.0
2019-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.429,1.2255,120.59,5315850.0
2019-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.869,1.2255,120.59,5315850.0
2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.869,1.2542,120.53,1575535.0
2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.869,1.2137,121.59,2556820.0
2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.869,1.2117,122.09,3072809.0
2019-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.869,1.1867,122.41,2307071.0
2019-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.869,1.1975,122.17,2061372.0
2019-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.364,1.1975,122.17,2061372.0
2019-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.364,1.3375,122.6,2410230.0
2019-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.364,1.3506,121.82,2747944.0
2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.364,1.329,121.26,1887637.0
2019-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.364,1.3431,121.2,2203784.0
2019-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.364,1.3312,121.06,2737404.0
2019-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.21,1.3312,121.06,2737404.0
2019-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.21,1.377,121.44,2057940.0
2019-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.21,1.3552,120.75,2306907.0
2019-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.21,1.3664,121.5,2902071.0
2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.21,1.3176,120.85,3126995.0
2019-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.21,1.317,121.65,3214889.0
2019-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.474,1.317,121.65,3214889.0
2019-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.474,1.3577,121.71,4765942.0
2019-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.474,1.3946,121.89,2154532.0
2019-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.474,1.397,122.02,3611577.0
2019-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.474,1.1974,121.29,3833565.0
2019-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.474,1.0637,121.34,2074719.0
2019-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.326,1.0637,121.34,2074719.0
2019-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.326,1.0571,121.09,1862828.0
2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.326,1.0493999999999999,121.01,2194507.0
2019-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.326,1.0536,120.63,2494867.0
2019-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.326,1.0514000000000001,121.15,1979897.0
2019-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.326,1.0554,121.37,2268382.0
2019-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.457,1.0554,121.37,2268382.0
2019-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.457,1.0657,121.79,2806173.0
2019-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.457,0.9842,120.45,3164538.0
2019-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.457,0.9563,120.17,4428263.0
2019-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.457,0.964,119.49,2587194.0
2019-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.457,0.9484,120.31,2385165.0
2019-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.478,0.9484,120.31,2385165.0
2019-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.478,1.0588,121.37,3814210.0
2019-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.478,1.0604,122.2,3774556.0
2019-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.478,1.0503,123.25,4213043.0
2019-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.478,1.0212,122.45,1755092.0
2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.715,1.0212,122.45,1755092.0
2019-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.715,1.0654,121.44,3594792.0
2019-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.715,1.0728,120.22,4525809.0
