"date","PX_LAST","PE_RATIO","PX_TO_SALES_RATIO","FREE_CASH_FLOW_YIELD","EST_LTG_EPS_AGGTE","TOT_DEBT_TO_TOT_ASSET","EARN_YLD"
"2008-07-22"," 366.40","14.4268","1.4526"," 6.30","      5.82","19.81"," 6.9315"
"2008-07-23"," 370.29","14.5800","1.4680"," 6.23","      4.87","19.81"," 6.8587"
"2008-07-24"," 369.70","14.5567","1.4657"," 6.24","      5.37","19.81"," 6.8697"
"2008-07-25"," 372.08","14.6359","1.4742"," 6.19","      5.46","19.82"," 6.8325"
"2008-07-28"," 368.46","14.4927","1.4596"," 6.25","      3.91","19.82"," 6.9000"
"2008-07-29"," 371.06","14.5950","1.4699"," 6.21","      3.91","19.82"," 6.8517"
"2008-07-30"," 370.79","14.5844","1.4688"," 6.21","      3.87","19.82"," 6.8567"
"2008-07-31"," 372.03","14.6415","1.4717"," 6.18","      3.91","20.05"," 6.8299"
"2008-08-01"," 368.38","14.4978","1.4572"," 6.25","      3.87","20.05"," 6.8976"
"2008-08-04"," 373.03","14.6808","1.4756"," 6.17","      3.84","20.05"," 6.8116"
"2008-08-05"," 382.54","15.0551","1.5132"," 6.02","      3.81","20.05"," 6.6423"
"2008-08-06"," 383.09","15.0767","1.5154"," 6.01","      3.84","20.05"," 6.6327"
"2008-08-07"," 378.20","14.8843","1.4961"," 6.08","      3.84","20.05"," 6.7185"
"2008-08-08"," 387.28","15.2416","1.5320"," 5.94","      3.82","20.05"," 6.5610"
"2008-08-11"," 387.57","15.2531","1.5331"," 5.94","      4.17","20.05"," 6.5561"
"2008-08-12"," 386.53","15.2121","1.5290"," 5.95","      4.17","20.05"," 6.5737"
"2008-08-13"," 384.91","15.1484","1.5226"," 5.98","      4.18","20.05"," 6.6014"
"2008-08-14"," 386.58","15.2141","1.5292"," 5.95","      4.17","20.05"," 6.5729"
"2008-08-15"," 390.18","15.3558","1.5434"," 5.90","      4.17","20.05"," 6.5122"
"2008-08-18"," 386.23","15.2003","1.5278"," 5.96","      4.19","20.05"," 6.5788"
"2008-08-19"," 383.49","15.0925","1.5170"," 6.00","      4.21","20.05"," 6.6258"
"2008-08-20"," 381.59","15.0177","1.5095"," 6.03","      4.20","20.05"," 6.6588"
"2008-08-21"," 382.52","15.0543","1.5131"," 6.02","      4.20","20.05"," 6.6426"
"2008-08-22"," 385.89","15.1869","1.5265"," 5.96","      4.17","20.05"," 6.5846"
"2008-08-25"," 379.83","14.9484","1.5025"," 6.06","      4.16","20.05"," 6.6897"
"2008-08-26"," 379.97","14.9540","1.5031"," 6.06","      4.18","20.05"," 6.6872"
"2008-08-27"," 379.78","14.9465","1.5023"," 6.06","      4.21","20.05"," 6.6905"
"2008-08-28"," 383.01","15.0736","1.5151"," 6.01","      4.20","20.05"," 6.6341"
"2008-08-29"," 378.47","14.8949","1.4971"," 6.08","      4.19","20.05"," 6.7137"
"2008-09-02"," 378.99","14.9154","1.4992"," 6.07","      4.19","20.05"," 6.7045"
"2008-09-03"," 379.16","14.9221","1.4999"," 6.07","      4.18","20.05"," 6.7015"
"2008-09-04"," 369.56","14.5443","1.4619"," 6.23","      4.19","20.05"," 6.8756"
"2008-09-05"," 367.76","14.4734","1.4548"," 6.26","      4.19","20.05"," 6.9092"
"2008-09-08"," 375.33","14.7713","1.4847"," 6.13","      4.16","20.05"," 6.7699"
"2008-09-09"," 369.00","14.5222","1.4597"," 6.24","      4.23","20.05"," 6.8860"
"2008-09-10"," 369.62","14.5466","1.4621"," 6.23","      4.25","20.05"," 6.8744"
"2008-09-11"," 374.66","14.7450","1.4821"," 6.14","      4.26","20.05"," 6.7820"
"2008-09-12"," 373.87","14.7139","1.4789"," 6.15","      4.23","20.05"," 6.7963"
"2008-09-15"," 366.47","14.4226","1.4497"," 6.28","      4.19","20.05"," 6.9335"
"2008-09-16"," 367.01","14.4439","1.4518"," 6.27","      4.23","20.05"," 6.9233"
"2008-09-17"," 354.88","13.9665","1.4038"," 6.48","      4.23","20.05"," 7.1600"
"2008-09-18"," 362.28","14.2577","1.4331"," 6.35","      4.17","20.05"," 7.0137"
"2008-09-19"," 364.45","14.3432","1.4417"," 6.31","      4.11","20.05"," 6.9720"
"2008-09-22"," 355.24","13.9921","1.4122"," 6.48","      4.11","20.03"," 7.1469"
"2008-09-23"," 353.64","13.9291","1.4058"," 6.51","      4.11","20.03"," 7.1792"
"2008-09-24"," 355.61","14.0067","1.4136"," 6.47","      4.13","20.03"," 7.1394"
"2008-09-25"," 361.31","14.2312","1.4363"," 6.37","      4.08","20.03"," 7.0268"
"2008-09-26"," 362.62","14.2712","1.4408"," 6.33","      4.08","20.00"," 7.0071"
"2008-09-29"," 341.60","13.3560","1.3508"," 6.77","      3.33","20.06"," 7.4872"
"2008-09-30"," 354.52","13.7425","1.3665"," 7.04","      3.32","19.60"," 7.2767"
"2008-10-01"," 354.39","13.7375","1.3660"," 7.04","      3.26","19.60"," 7.2793"
"2008-10-02"," 348.94","13.5262","1.3450"," 7.15","      3.24","19.60"," 7.3930"
"2008-10-03"," 346.75","13.4413","1.3365"," 7.20","      5.75","19.60"," 7.4397"
"2008-10-06"," 330.67","12.8180","1.2746"," 7.55","      5.47","19.60"," 7.8015"
"2008-10-07"," 319.21","12.3738","1.2304"," 7.82","      5.54","19.60"," 8.0816"
"2008-10-08"," 315.10","12.2145","1.2145"," 7.92","      5.58","19.60"," 8.1870"
"2008-10-09"," 292.58","11.3415","1.1277"," 8.53","      5.62","19.60"," 8.8172"
"2008-10-10"," 282.86","10.9647","1.0903"," 8.83","      5.63","19.60"," 9.1202"
"2008-10-13"," 318.01","12.3273","1.2258"," 7.85","      5.69","19.60"," 8.1121"
"2008-10-14"," 317.84","12.3207","1.2251"," 7.85","      6.11","19.60"," 8.1164"
"2008-10-15"," 296.53","11.4946","1.1430"," 8.42","      6.08","19.60"," 8.6997"
"2008-10-16"," 307.48","11.9191","1.1852"," 8.12","      5.89","19.60"," 8.3899"
"2008-10-17"," 307.65","11.9257","1.1858"," 8.12","      5.31","19.60"," 8.3853"
"2008-10-20"," 320.13","12.4095","1.2339"," 7.80","      5.31","19.60"," 8.0584"
"2008-10-21"," 315.27","12.2211","1.2152"," 7.92","      5.27","19.60"," 8.1826"
"2008-10-22"," 300.24","11.6384","1.1573"," 8.32","      4.67","19.60"," 8.5922"
"2008-10-23"," 304.99","11.8226","1.1756"," 8.19","      4.64","19.60"," 8.4584"
"2008-10-24"," 296.96","11.5013","1.1441"," 8.40","      4.66","19.55"," 8.6947"
"2008-10-27"," 287.24","11.1248","1.1065"," 8.68","      4.62","19.55"," 8.9890"
"2008-10-28"," 308.81","11.9602","1.1896"," 8.08","      5.28","19.55"," 8.3611"
"2008-10-29"," 301.69","11.6844","1.1622"," 8.27","      5.31","19.55"," 8.5584"
"2008-10-30"," 308.60","11.9520","1.1888"," 8.08","      5.59","19.55"," 8.3668"
"2008-10-31"," 312.67","12.1097","1.2045"," 7.98","      5.73","19.55"," 8.2579"
"2008-11-03"," 314.80","12.1922","1.2127"," 7.92","      5.74","19.55"," 8.2020"
"2008-11-04"," 319.83","12.3870","1.2321"," 7.80","      5.33","19.55"," 8.0730"
"2008-11-05"," 308.44","11.9458","1.1882"," 8.09","      5.45","19.55"," 8.3711"
"2008-11-06"," 298.96","11.5787","1.1517"," 8.34","      5.47","19.55"," 8.6366"
"2008-11-07"," 307.55","11.9114","1.1848"," 8.11","      5.44","19.55"," 8.3953"
"2008-11-10"," 305.95","11.8494","1.1786"," 8.15","      3.13","19.55"," 8.4393"
"2008-11-11"," 301.34","11.6708","1.1608"," 8.28","      3.08","19.55"," 8.5684"
"2008-11-12"," 290.72","11.2595","1.1199"," 8.58","      3.11","19.55"," 8.8814"
"2008-11-13"," 308.53","11.9493","1.1885"," 8.09","      3.11","19.55"," 8.3687"
"2008-11-14"," 297.90","11.5486","1.1494"," 8.37","      0.70","19.54"," 8.6591"
"2008-11-17"," 291.44","11.3184","1.1273"," 8.54","      0.70","19.57"," 8.8352"
"2008-11-18"," 293.96","11.4162","1.1371"," 8.47","      0.69","19.57"," 8.7595"
"2008-11-19"," 280.33","10.8869","1.0844"," 8.88","      0.69","19.57"," 9.1854"
"2008-11-20"," 262.38","10.1898","1.0149"," 9.49","      0.70","19.57"," 9.8137"
"2008-11-21"," 273.29","10.6135","1.0571"," 9.11","      0.67","19.57"," 9.4220"
"2008-11-24"," 281.83","10.9351","1.0892"," 8.84","      0.67","19.70"," 9.1448"
"2008-11-25"," 283.33","10.9933","1.0950"," 8.79","      0.68","19.70"," 9.0964"
"2008-11-26"," 286.72","11.1249","1.1081"," 8.69","      0.68","19.70"," 8.9889"
"2008-11-28"," 290.21","11.2603","1.1216"," 8.58","      0.68","19.70"," 8.8808"
"2008-12-01"," 272.36","10.5677","1.0526"," 9.14","      0.68","19.70"," 9.4628"
"2008-12-02"," 281.58","10.9254","1.0882"," 8.85","      0.67","19.70"," 9.1530"
"2008-12-03"," 288.93","11.2106","1.1166"," 8.62","      0.67","19.70"," 8.9201"
"2008-12-04"," 282.26","10.9518","1.0908"," 8.82","      0.67","19.70"," 9.1309"
"2008-12-05"," 292.12","11.3344","1.1290"," 8.53","      0.68","19.70"," 8.8227"
"2008-12-08"," 295.07","11.4489","1.1404"," 8.44","      0.67","19.70"," 8.7345"
"2008-12-09"," 288.51","11.1943","1.1150"," 8.63","      0.67","19.70"," 8.9331"
"2008-12-10"," 290.17","11.2587","1.1214"," 8.58","      5.54","19.70"," 8.8820"
"2008-12-11"," 290.61","11.2758","1.1231"," 8.57","      5.55","19.70"," 8.8685"
"2008-12-12"," 291.66","11.3165","1.1272"," 8.54","      5.33","19.70"," 8.8366"
"2008-12-15"," 290.44","11.2692","1.1225"," 8.58","      5.37","19.70"," 8.8737"
"2008-12-16"," 302.79","11.7484","1.1702"," 8.23","      5.38","19.70"," 8.5118"
"2008-12-17"," 300.25","11.6498","1.1604"," 8.30","      5.36","19.70"," 8.5838"
"2008-12-18"," 301.77","11.7088","1.1662"," 8.25","      5.38","19.70"," 8.5406"
"2008-12-19"," 304.20","11.8031","1.1756"," 8.19","      5.21","19.70"," 8.4724"
"2008-12-22"," 302.24","11.7346","1.1698"," 8.24","      5.21","19.71"," 8.5218"
"2008-12-23"," 300.96","11.6423","1.1609"," 8.30","      5.20","19.61"," 8.5894"
"2008-12-24"," 301.17","11.6504","1.1617"," 8.30","      5.21","19.61"," 8.5834"
"2008-12-26"," 301.64","11.6562","1.1632"," 8.27","      5.23","19.60"," 8.5791"
"2008-12-29"," 300.00","11.5635","1.1544"," 8.34","      5.19","19.37"," 8.6479"
"2008-12-30"," 307.21","11.8414","1.1821"," 8.15","      5.18","19.37"," 8.4449"
"2008-12-31"," 309.41","12.0226","1.1746"," 8.15","      5.24","20.05"," 8.3177"
"2009-01-02"," 316.22","12.2856","1.2004"," 7.97","      5.22","20.05"," 8.1396"
"2009-01-05"," 313.30","12.1901","1.1891"," 8.03","      4.65","20.03"," 8.2034"
"2009-01-06"," 308.76","12.0135","1.1719"," 8.15","      3.19","20.03"," 8.3240"
"2009-01-07"," 305.79","11.8979","1.1606"," 8.23","      3.20","20.03"," 8.4048"
"2009-01-08"," 307.48","11.9637","1.1670"," 8.19","      3.19","20.03"," 8.3586"
"2009-01-09"," 304.71","11.8559","1.1565"," 8.26","      3.20","20.03"," 8.4346"
"2009-01-12"," 300.88","11.7069","1.1420"," 8.37","      3.18","20.03"," 8.5420"
"2009-01-13"," 303.35","11.8030","1.1514"," 8.30","      3.16","20.03"," 8.4724"
"2009-01-14"," 298.75","11.6240","1.1339"," 8.43","      3.17","20.03"," 8.6029"
"2009-01-15"," 300.88","11.7069","1.1420"," 8.37","      3.18","20.03"," 8.5420"
"2009-01-16"," 303.96","11.8267","1.1537"," 8.28","      3.20","20.03"," 8.4554"
"2009-01-20"," 296.21","11.5252","1.1243"," 8.50","      3.18","20.03"," 8.6767"
"2009-01-21"," 302.83","11.7827","1.1494"," 8.31","      3.19","20.03"," 8.4870"
"2009-01-22"," 303.57","11.8115","1.1522"," 8.29","      3.28","20.03"," 8.4663"
"2009-01-23"," 303.85","11.8154","1.1531"," 8.29","      4.09","20.03"," 8.4635"
"2009-01-26"," 303.13","11.7874","1.1503"," 8.31","      5.72","20.03"," 8.4836"
"2009-01-27"," 309.06","12.0180","1.1728"," 8.15","      5.73","20.03"," 8.3209"
"2009-01-28"," 312.90","12.1673","1.1873"," 8.05","      3.98","20.03"," 8.2187"
"2009-01-29"," 309.09","12.0192","1.1729"," 8.15","      4.00","20.03"," 8.3201"
"2009-01-30"," 305.41","11.8761","1.1589"," 8.25","     -0.98","20.03"," 8.4203"
"2009-02-02"," 308.30","11.9884","1.1699"," 8.17","     -0.97","20.03"," 8.3414"
"2009-02-03"," 315.82","12.2809","1.1984"," 7.97","    -21.23","20.03"," 8.1428"
"2009-02-04"," 312.88","12.1665","1.1873"," 8.05","    -26.73","20.03"," 8.2193"
"2009-02-05"," 315.75","12.2781","1.1982"," 7.98","    -28.04","20.03"," 8.1446"
"2009-02-06"," 318.65","12.3909","1.2092"," 7.90","    -28.39","20.03"," 8.0704"
"2009-02-09"," 317.73","12.3551","1.2057"," 7.93","    -29.33","20.03"," 8.0938"
"2009-02-10"," 307.31","11.9499","1.1661"," 8.19","    -30.89","20.03"," 8.3682"
"2009-02-11"," 310.86","12.0880","1.1796"," 8.10","    -28.68","20.03"," 8.2727"
"2009-02-12"," 313.91","12.2066","1.1912"," 8.02","     -2.20","20.03"," 8.1923"
"2009-02-13"," 311.01","12.0938","1.1802"," 8.10","     -2.19","20.03"," 8.2687"
"2009-02-17"," 304.72","11.8492","1.1563"," 8.26","     -2.20","20.03"," 8.4394"
"2009-02-18"," 304.48","11.8399","1.1554"," 8.27","     -2.21","20.03"," 8.4460"
"2009-02-19"," 303.87","11.8162","1.1531"," 8.29","     -2.23","20.03"," 8.4630"
"2009-02-20"," 300.49","11.6847","1.1403"," 8.38","     -2.26","20.03"," 8.5582"
"2009-02-23"," 292.88","11.3888","1.1114"," 8.60","     -2.29","20.03"," 8.7805"
"2009-02-24"," 298.61","11.6116","1.1331"," 8.43","     -2.27","20.03"," 8.6121"
"2009-02-25"," 292.66","11.3803","1.1105"," 8.60","     -2.33","20.03"," 8.7871"
"2009-02-26"," 277.75","10.8005","1.0540"," 9.07","     -2.26","20.03"," 9.2588"
"2009-02-27"," 266.19","10.3510","1.0101"," 9.46","      0.44","20.03"," 9.6609"
"2009-03-02"," 255.09"," 9.9193","0.9680"," 9.87","      0.45","20.03","10.0813"
"2009-03-03"," 254.54"," 9.8979","0.9659"," 9.89","      0.44","20.03","10.1031"
"2009-03-04"," 261.15","10.1550","0.9910"," 9.64","      0.43","20.03"," 9.8474"
"2009-03-05"," 252.84"," 9.8318","0.9594"," 9.96","      0.41","20.03","10.1710"
"2009-03-06"," 255.57"," 9.9380","0.9698"," 9.85","      0.41","20.03","10.0624"
"2009-03-09"," 253.27"," 9.8486","0.9611"," 9.94","      0.41","20.03","10.1538"
"2009-03-10"," 262.89","10.2226","0.9976"," 9.58","      0.41","20.03"," 9.7822"
"2009-03-11"," 257.56","10.0154","0.9774"," 9.78","      0.42","20.03"," 9.9846"
"2009-03-12"," 270.89","10.5337","1.0279"," 9.30","      0.40","20.03"," 9.4933"
"2009-03-13"," 279.87","10.8829","1.0620"," 9.00","      0.40","20.03"," 9.1887"
"2009-03-16"," 276.46","10.7503","1.0491"," 9.11","      0.40","20.03"," 9.3021"
"2009-03-17"," 281.34","10.9401","1.0676"," 8.95","      0.41","20.03"," 9.1407"
"2009-03-18"," 281.36","10.9409","1.0677"," 8.95","      4.09","20.03"," 9.1401"
"2009-03-19"," 274.33","10.6675","1.0410"," 9.18","      4.12","20.03"," 9.3743"
"2009-03-20"," 274.85","10.6877","1.0430"," 9.16","   -145.88","20.03"," 9.3565"
"2009-03-23"," 285.51","11.1035","1.0858"," 8.82","   -165.12","20.05"," 9.0061"
"2009-03-24"," 280.73","10.9176","1.0676"," 8.97","   -147.20","20.05"," 9.1595"
"2009-03-25"," 282.46","10.9849","1.0742"," 8.92","   -105.84","20.05"," 9.1034"
"2009-03-26"," 286.28","11.1335","1.0887"," 8.80","   -113.61","20.05"," 8.9819"
"2009-03-27"," 283.54","11.0201","1.0779"," 9.00","   -141.79","20.04"," 9.0743"
"2009-03-30"," 281.64","11.0306","1.0699"," 9.15","   -200.72","21.13"," 9.0657"
"2009-03-31"," 283.04","10.9960","1.0649"," 8.87","   -254.66","21.09"," 9.0942"
"2009-04-01"," 282.24","10.9649","1.0619"," 8.90","   -142.22","21.09"," 9.1200"
"2009-04-02"," 282.64","10.9805","1.0634"," 8.88","   -197.61","21.09"," 9.1071"
"2009-04-03"," 278.12","10.8039","1.0464"," 9.02","   -190.15","21.08"," 9.2559"
"2009-04-06"," 279.78","10.8633","1.0525"," 8.96","   -162.03","21.10"," 9.2053"
"2009-04-07"," 277.60","10.7787","1.0443"," 9.03","   -181.93","21.10"," 9.2776"
"2009-04-08"," 279.89","10.8676","1.0530"," 8.96","   -235.39","21.10"," 9.2017"
"2009-04-09"," 281.60","10.9340","1.0594"," 8.90","   -219.02","21.10"," 9.1458"
"2009-04-13"," 282.54","10.9705","1.0629"," 8.87","   -249.16","21.10"," 9.1154"
"2009-04-14"," 281.80","10.9417","1.0601"," 8.90","   -764.13","21.10"," 9.1393"
"2009-04-15"," 283.50","11.0078","1.0665"," 8.84","   -205.93","21.10"," 9.0845"
"2009-04-16"," 284.53","11.0477","1.0704"," 8.81","   -365.95","21.10"," 9.0516"
"2009-04-17"," 287.26","11.1537","1.0807"," 8.73","   -337.77","21.10"," 8.9656"
"2009-04-20"," 281.69","10.9375","1.0597"," 8.90","    856.05","21.10"," 9.1429"
"2009-04-21"," 279.30","10.8447","1.0507"," 8.98","   -731.31","21.10"," 9.2211"
"2009-04-22"," 275.55","10.6991","1.0366"," 9.10","    280.93","21.10"," 9.3466"
"2009-04-23"," 276.07","10.7193","1.0386"," 9.08","    573.97","21.10"," 9.3290"
"2009-04-24"," 276.63","10.7398","1.0407"," 9.11","    358.54","21.09"," 9.3112"
"2009-04-27"," 279.15","10.8382","1.0502"," 9.03","   1363.99","21.08"," 9.2267"
"2009-04-28"," 279.49","10.8514","1.0514"," 9.02","    716.45","21.08"," 9.2154"
"2009-04-29"," 281.19","10.9174","1.0578"," 8.96","    457.26","21.08"," 9.1597"
"2009-04-30"," 280.53","10.8917","1.0554"," 8.98","      0.65","21.08"," 9.1813"
"2009-05-01"," 280.16","10.8774","1.0540"," 9.00","     -0.47","21.08"," 9.1934"
"2009-05-04"," 285.70","11.0925","1.0748"," 8.82","     -0.46","21.08"," 9.0151"
"2009-05-05"," 287.98","11.1810","1.0834"," 8.75","     -0.46","21.08"," 8.9438"
"2009-05-06"," 286.16","11.1103","1.0765"," 8.81","     -0.47","21.08"," 9.0006"
"2009-05-07"," 293.22","11.3844","1.1031"," 8.60","     -0.47","21.08"," 8.7839"
"2009-05-08"," 295.74","11.4823","1.1126"," 8.52","     -0.47","21.08"," 8.7091"
"2009-05-11"," 292.32","11.3495","1.0997"," 8.62","     -0.47","21.08"," 8.8110"
"2009-05-12"," 296.40","11.5079","1.1151"," 8.50","     -0.45","21.08"," 8.6897"
"2009-05-13"," 296.07","11.4951","1.1138"," 8.51","     -0.44","21.08"," 8.6994"
"2009-05-14"," 296.38","11.5071","1.1150"," 8.50","     -0.44","21.08"," 8.6903"
"2009-05-15"," 292.87","11.3708","1.1018"," 8.61","      3.48","21.08"," 8.7944"
"2009-05-18"," 296.17","11.4990","1.1142"," 8.51","      3.48","21.08"," 8.6964"
"2009-05-19"," 294.42","11.4310","1.1076"," 8.56","      3.48","21.08"," 8.7481"
"2009-05-20"," 295.44","11.4706","1.1114"," 8.53","      3.48","21.08"," 8.7179"
"2009-05-21"," 291.64","11.3231","1.0972"," 8.64","      3.51","21.08"," 8.8315"
"2009-05-22"," 291.44","11.3158","1.0965"," 8.65","      3.51","21.08"," 8.8372"
"2009-05-26"," 295.85","11.4870","1.1131"," 8.52","      3.52","21.08"," 8.7055"
"2009-05-27"," 292.70","11.3647","1.1013"," 8.61","      3.55","21.08"," 8.7991"
"2009-05-28"," 294.29","11.4265","1.1073"," 8.56","      3.55","21.08"," 8.7516"
"2009-05-29"," 298.86","11.6039","1.1245"," 8.43","      3.52","21.08"," 8.6178"
"2009-06-01"," 300.19","11.6556","1.1295"," 8.39","      3.93","21.08"," 8.5796"
"2009-06-02"," 303.44","11.7817","1.1417"," 8.30","      3.92","21.08"," 8.4877"
"2009-06-03"," 302.10","11.7297","1.1366"," 8.34","      3.93","21.08"," 8.5254"
"2009-06-04"," 298.36","11.5845","1.1226"," 8.45","      3.94","21.08"," 8.6322"
"2009-06-05"," 297.63","11.5547","1.1138"," 8.49","      3.96","21.14"," 8.6545"
"2009-06-08"," 294.56","11.4416","1.1015"," 8.57","      3.96","21.14"," 8.7401"
"2009-06-09"," 293.82","11.4128","1.0987"," 8.59","      4.06","21.14"," 8.7621"
"2009-06-10"," 292.75","11.3713","1.0947"," 8.63","      5.78","21.14"," 8.7941"
"2009-06-11"," 295.52","11.4788","1.1051"," 8.55","      5.71","21.14"," 8.7117"
"2009-06-12"," 297.00","11.5363","1.1106"," 8.50","      5.62","21.14"," 8.6683"
"2009-06-15"," 288.59","11.2097","1.0791"," 8.75","      5.65","21.14"," 8.9209"
"2009-06-16"," 289.17","11.2322","1.0813"," 8.73","      5.65","21.14"," 8.9030"
"2009-06-17"," 295.09","11.4621","1.1034"," 8.56","      5.66","21.14"," 8.7244"
"2009-06-18"," 301.68","11.7181","1.1281"," 8.37","      5.67","21.14"," 8.5338"
"2009-06-19"," 303.25","11.7791","1.1340"," 8.33","      5.67","21.14"," 8.4896"
"2009-06-22"," 297.24","11.5460","1.1143"," 8.49","      5.64","21.15"," 8.6610"
"2009-06-23"," 297.16","11.5429","1.1140"," 8.50","      5.69","21.15"," 8.6633"
"2009-06-24"," 298.92","11.6113","1.1206"," 8.45","      5.70","21.15"," 8.6123"
"2009-06-25"," 307.05","11.9271","1.1510"," 8.22","      5.67","21.15"," 8.3843"
"2009-06-26"," 307.26","11.9352","1.1518"," 8.22","      5.69","21.15"," 8.3786"
"2009-06-29"," 308.68","12.1168","1.1564"," 8.30","      5.71","21.80"," 8.2530"
"2009-06-30"," 306.45","11.9496","1.1372"," 8.54","      5.72","21.83"," 8.3685"
"2009-07-01"," 306.43","11.9488","1.1371"," 8.54","      5.72","21.83"," 8.3690"
"2009-07-02"," 299.30","11.6708","1.1107"," 8.74","      5.73","21.83"," 8.5684"
"2009-07-06"," 301.56","11.7551","1.1191"," 8.68","      5.68","21.81"," 8.5069"
"2009-07-07"," 300.80","11.7255","1.1163"," 8.70","      5.68","21.81"," 8.5284"
"2009-07-08"," 303.07","11.8140","1.1247"," 8.64","      5.70","21.81"," 8.4645"
"2009-07-09"," 299.99","11.6939","1.1133"," 8.72","      5.72","21.81"," 8.5514"
"2009-07-10"," 298.50","11.6359","1.1078"," 8.77","      5.72","21.81"," 8.5941"
"2009-07-13"," 303.15","11.8171","1.1250"," 8.63","      5.67","21.81"," 8.4623"
"2009-07-14"," 304.24","11.8596","1.1291"," 8.60","      5.65","21.81"," 8.4320"
"2009-07-15"," 306.73","11.9567","1.1383"," 8.53","      5.66","21.81"," 8.3635"
"2009-07-16"," 309.19","12.0526","1.1474"," 8.46","      5.67","21.81"," 8.2970"
"2009-07-17"," 307.78","11.9976","1.1422"," 8.50","      5.69","21.81"," 8.3350"
"2009-07-20"," 309.17","12.0518","1.1474"," 8.46","      5.71","21.81"," 8.2975"
"2009-07-21"," 313.73","12.2295","1.1643"," 8.34","      5.64","21.81"," 8.1769"
"2009-07-22"," 311.76","12.1527","1.1570"," 8.39","      5.59","21.81"," 8.2286"
"2009-07-23"," 318.96","12.4334","1.1837"," 8.21","      5.61","21.81"," 8.0428"
"2009-07-24"," 323.94","12.6275","1.2022"," 8.08","      5.61","21.81"," 7.9192"
"2009-07-27"," 324.05","12.6319","1.2025"," 8.08","      4.90","21.81"," 7.9164"
"2009-07-28"," 324.76","12.6596","1.2052"," 8.06","      4.99","21.81"," 7.8991"
"2009-07-29"," 325.65","12.6943","1.2085"," 8.04","      5.03","21.81"," 7.8775"
"2009-07-30"," 326.11","12.7122","1.2102"," 8.03","      5.02","21.81"," 7.8664"
"2009-07-31"," 324.11","12.6245","1.2024"," 8.06","      5.00","21.83"," 7.9211"
"2009-08-03"," 325.83","12.6915","1.2088"," 8.02","      5.00","21.83"," 7.8793"
"2009-08-04"," 325.78","12.6896","1.2086"," 8.02","      4.99","21.83"," 7.8805"
"2009-08-05"," 321.72","12.5314","1.1936"," 8.12","      4.99","21.83"," 7.9799"
"2009-08-06"," 318.50","12.4060","1.1816"," 8.20","      4.97","21.83"," 8.0606"
"2009-08-07"," 321.15","12.5092","1.1915"," 8.13","      4.96","21.83"," 7.9941"
"2009-08-10"," 323.56","12.6031","1.2004"," 8.07","      2.16","21.83"," 7.9346"
"2009-08-11"," 322.63","12.5669","1.1969"," 8.10","      2.16","21.83"," 7.9574"
"2009-08-12"," 323.68","12.6078","1.2008"," 8.07","      2.16","21.83"," 7.9316"
"2009-08-13"," 323.87","12.6152","1.2015"," 8.07","      2.17","21.83"," 7.9270"
"2009-08-14"," 323.01","12.5817","1.1984"," 8.09","      2.17","21.83"," 7.9481"
"2009-08-17"," 322.92","12.5782","1.1980"," 8.09","      2.17","21.83"," 7.9503"
"2009-08-18"," 322.61","12.5661","1.1969"," 8.10","      2.15","21.83"," 7.9579"
"2009-08-19"," 326.57","12.7204","1.2116"," 8.00","      2.14","21.83"," 7.8614"
"2009-08-20"," 328.56","12.7979","1.2189"," 7.95","      2.16","21.83"," 7.8138"
"2009-08-21"," 332.33","12.9447","1.2329"," 7.86","      2.14","21.83"," 7.7252"
"2009-08-24"," 333.57","12.9930","1.2375"," 7.83","      2.14","21.83"," 7.6964"
"2009-08-25"," 334.75","13.0390","1.2419"," 7.80","      2.15","21.83"," 7.6693"
"2009-08-26"," 333.91","13.0063","1.2388"," 7.82","      2.14","21.83"," 7.6886"
"2009-08-27"," 334.62","13.0339","1.2414"," 7.81","      2.14","21.83"," 7.6723"
"2009-08-28"," 331.56","12.9147","1.2301"," 7.88","      2.13","21.83"," 7.7431"
"2009-08-31"," 330.78","12.8843","1.2272"," 7.90","      2.13","21.83"," 7.7614"
"2009-09-01"," 326.49","12.6802","1.2077"," 8.05","      2.14","21.79"," 7.8863"
"2009-09-02"," 326.15","12.6670","1.2064"," 8.05","      2.15","21.79"," 7.8945"
"2009-09-03"," 325.95","12.6592","1.2057"," 8.06","      2.17","21.79"," 7.8994"
"2009-09-04"," 330.07","12.8193","1.2209"," 7.96","      2.16","21.79"," 7.8008"
"2009-09-08"," 328.89","12.7734","1.2166"," 7.99","      2.17","21.79"," 7.8288"
"2009-09-09"," 332.08","12.8973","1.2284"," 7.91","      2.19","21.79"," 7.7535"
"2009-09-10"," 334.26","12.9820","1.2364"," 7.86","      2.18","21.79"," 7.7030"
"2009-09-11"," 334.07","12.9746","1.2357"," 7.86","      2.19","21.79"," 7.7074"
"2009-09-14"," 335.99","13.0492","1.2428"," 7.82","      2.19","21.79"," 7.6633"
"2009-09-15"," 333.30","12.9447","1.2329"," 7.88","      5.11","21.79"," 7.7252"
"2009-09-16"," 335.32","13.0232","1.2403"," 7.83","      5.11","21.79"," 7.6786"
"2009-09-17"," 335.33","13.0235","1.2404"," 7.83","      5.82","21.79"," 7.6784"
"2009-09-18"," 334.92","13.0076","1.2389"," 7.84","      5.80","21.79"," 7.6878"
